2026-07-07 00:29:53,766 | INFO | DOWNLOAD COMPLETE
2026-07-07 00:29:53,772 | INFO | ============================================================
2026-07-07 00:29:53,772 | INFO | Successful: 12
2026-07-07 00:29:53,772 | INFO | Failed: 0
2026-07-07 00:29:53,772 | INFO | ############################################################
2026-07-07 00:29:53,772 | INFO | # PHASE 2 — DATA VALIDATION
2026-07-07 00:29:53,772 | INFO | ############################################################
2026-07-07 00:29:53,772 | INFO | Validating downloaded files...
2026-07-07 00:29:53,794 | INFO | AAF-N0000.CM.csv -> PASS
2026-07-07 00:29:53,810 | INFO | AAIC-N0000.CM.csv -> PASS
2026-07-07 00:29:53,826 | INFO | AEL-N0000.CM.csv -> PASS
2026-07-07 00:29:53,841 | INFO | AFSL-N0000.CM.csv -> PASS
2026-07-07 00:29:53,856 | INFO | AHPL-N0000.CM.csv -> PASS
2026-07-07 00:29:53,870 | INFO | ALLI-N0000.CM.csv -> PASS
2026-07-07 00:29:53,884 | INFO | CALF-N0000.CM.csv -> PASS
2026-07-07 00:29:53,898 | INFO | CCS-N0000.CM.csv -> PASS
2026-07-07 00:29:53,914 | INFO | COMB-N0000.CM.csv -> PASS
2026-07-07 00:29:53,930 | INFO | HNB-N0000.CM.csv -> PASS
2026-07-07 00:29:53,938 | INFO | JKH-N0000.CM.csv -> PASS
2026-07-07 00:29:53,959 | INFO | SAMP-N0000.CM.csv -> PASS
2026-07-07 00:29:53,960 | INFO | Validation passed: 12 file(s) checked, 0 warning(s).
2026-07-07 00:29:53,960 | INFO | ############################################################
2026-07-07 00:29:53,960 | INFO | # PHASE 3 — PREPROCESSING
2026-07-07 00:29:53,960 | INFO | ############################################################
2026-07-07 00:29:53,963 | INFO | ============================================================
2026-07-07 00:29:53,963 | INFO | STARTING PREPROCESSING
2026-07-07 00:29:53,963 | INFO | ============================================================
2026-07-07 00:29:53,963 | INFO | Loading CSE price files...
2026-07-07 00:29:53,963 | INFO | Loading JKH-N0000.CM.csv
2026-07-07 00:29:53,968 | INFO | Loading COMB-N0000.CM.csv
2026-07-07 00:29:53,973 | INFO | Loading HNB-N0000.CM.csv
2026-07-07 00:29:53,973 | INFO | Loading SAMP-N0000.CM.csv
2026-07-07 00:29:53,984 | INFO | Loading CCS-N0000.CM.csv
2026-07-07 00:29:53,987 | INFO | Loading AAF-N0000.CM.csv
2026-07-07 00:29:53,994 | INFO | Loading AAIC-N0000.CM.csv
2026-07-07 00:29:53,996 | INFO | Loading AHPL-N0000.CM.csv
2026-07-07 00:29:54,004 | INFO | Loading AFSL-N0000.CM.csv
2026-07-07 00:29:54,008 | INFO | Loading ALLI-N0000.CM.csv
2026-07-07 00:29:54,013 | INFO | Loading AEL-N0000.CM.csv
2026-07-07 00:29:54,016 | INFO | Loading CALF-N0000.CM.csv
2026-07-07 00:29:54,035 | INFO | Loaded 12 assets.
2026-07-07 00:29:54,035 | INFO | Aligning dates...
2026-07-07 00:29:54,035 | INFO | Rows: 2190
2026-07-07 00:29:54,035 | INFO | Handling missing values...
2026-07-07 00:29:54,035 | INFO | Missing before fill: 30
2026-07-07 00:29:54,035 | INFO | Missing after fill: 0
2026-07-07 00:29:54,035 | INFO | Calculating daily returns...
2026-07-07 00:29:54,035 | INFO | Calculated returns for 12 assets.
2026-07-07 00:29:54,035 | INFO | Building portfolio...
2026-07-07 00:29:54,043 | INFO | Portfolio created.
2026-07-07 00:29:54,043 | INFO | Generating transaction history...
2026-07-07 00:29:54,043 | INFO | Transaction history created.
2026-07-07 00:29:54,043 | INFO | Saving processed datasets...
